factor,trade_date,tvalues,correlation
close,2016-11-30,0.58058509123460178,0.02979979320494797
close,2016-12-31,0.84417210476815241,0.034201146451439519
profit_ttm_to_mkt_cap_ard,2010-01-31,-1.2359149125246713,-0.06100164842763045
profit_ttm_to_mkt_cap_ard,2010-02-28,-1.2855026490897732,-0.062894373126924072
profit_ttm_to_mkt_cap_ard,2010-03-31,-1.7226225128438841,-0.09636901030433305
profit_ttm_to_mkt_cap_ard,2010-04-30,-0.49144139076605142,-0.031093396877333347
profit_ttm_to_mkt_cap_ard,2010-05-31,-2.2813735370101003,-0.11960628007832164
profit_ttm_to_mkt_cap_ard,2010-06-30,-1.8688190149673771,-0.079430987254522439
profit_ttm_to_mkt_cap_ard,2010-07-31,-0.69036093127134734,-0.033222808090963243
profit_ttm_to_mkt_cap_ard,2010-08-31,-3.1179281809155368,-0.19855369088949829
profit_ttm_to_mkt_cap_ard,2010-09-30,-3.3188324676534253,-0.24868299849708139
profit_ttm_to_mkt_cap_ard,2010-10-31,-2.3373209890380018,-0.19960869571950024
profit_ttm_to_mkt_cap_ard,2010-11-30,-4.1774793371124694,-0.34795930212743664
profit_ttm_to_mkt_cap_ard,2010-12-31,-0.99661254718536796,-0.068718169375232063
profit_ttm_to_mkt_cap_ard,2011-01-31,-0.27943533834309275,-0.017846319607732124
profit_ttm_to_mkt_cap_ard,2011-02-28,-0.39517724975637997,-0.019822648589395947
profit_ttm_to_mkt_cap_ard,2011-03-31,-0.87021002350196108,-0.051175567293424942
profit_ttm_to_mkt_cap_ard,2011-04-30,-2.2549806237989767,-0.15249415015882822
profit_ttm_to_mkt_cap_ard,2011-05-31,-2.5201385734020101,-0.10733355391952031
profit_ttm_to_mkt_cap_ard,2011-06-30,-3.708539851824078,-0.17776835464636925
profit_ttm_to_mkt_cap_ard,2011-07-31,-3.1453766750769399,-0.17502732634547585
profit_ttm_to_mkt_cap_ard,2011-08-31,-2.9463729973883255,-0.20302146416780026
profit_ttm_to_mkt_cap_ard,2011-09-30,-2.6549953796206314,-0.10620540494145213
profit_ttm_to_mkt_cap_ard,2011-10-31,-1.6516142648498777,-0.08052090827334038
profit_ttm_to_mkt_cap_ard,2011-11-30,-3.4286269279682307,-0.1345494075630603
profit_ttm_to_mkt_cap_ard,2011-12-31,-1.1425420723240856,-0.055640759681243199
profit_ttm_to_mkt_cap_ard,2012-01-31,-1.4867288000493133,-0.061388539804127853
profit_ttm_to_mkt_cap_ard,2012-02-29,-0.25309253376838947,-0.010160731313584021
profit_ttm_to_mkt_cap_ard,2012-03-31,-2.1362622517640784,-0.08927952821732503
profit_ttm_to_mkt_cap_ard,2012-04-30,-1.4477608306635599,-0.070967965873633007
profit_ttm_to_mkt_cap_ard,2012-05-31,-2.1162572326230991,-0.12374257151084414
profit_ttm_to_mkt_cap_ard,2012-06-30,-4.1976326116557168,-0.17650480678373773
profit_ttm_to_mkt_cap_ard,2012-07-31,-2.6291609465860217,-0.097185015729839022
profit_ttm_to_mkt_cap_ard,2012-08-31,-0.9394194852844735,-0.058441993521435781
profit_ttm_to_mkt_cap_ard,2012-09-30,-2.7346910149290169,-0.11828575230149677
profit_ttm_to_mkt_cap_ard,2012-10-31,-2.1306913554547622,-0.1137364137861268
profit_ttm_to_mkt_cap_ard,2012-11-30,-2.9625704779067039,-0.09290699430598344
profit_ttm_to_mkt_cap_ard,2012-12-31,-0.46192669350751764,-0.026678407350512749
profit_ttm_to_mkt_cap_ard,2013-01-31,-3.3294308277851035,-0.18860281014521449
profit_ttm_to_mkt_cap_ard,2013-02-28,-3.1798903355965336,-0.15418951337442258
profit_ttm_to_mkt_cap_ard,2013-03-31,-3.0128837576822485,-0.15323447540219334
profit_ttm_to_mkt_cap_ard,2013-04-30,-2.9472944172279005,-0.12416378805012995
profit_ttm_to_mkt_cap_ard,2013-05-31,-5.0776534932441075,-0.28338358704547217
profit_ttm_to_mkt_cap_ard,2013-06-30,-4.63477906938998,-0.19349568160290637
profit_ttm_to_mkt_cap_ard,2013-07-31,-2.2456258773594291,-0.10003824916381945
profit_ttm_to_mkt_cap_ard,2013-08-31,-1.5608182939781308,-0.10924620710373624
profit_ttm_to_mkt_cap_ard,2013-09-30,-3.3387596502577939,-0.2382427286464387
profit_ttm_to_mkt_cap_ard,2013-10-31,-1.1314002635101785,-0.077750311923688489
profit_ttm_to_mkt_cap_ard,2013-11-30,-2.1503685180262071,-0.097238994184904032
profit_ttm_to_mkt_cap_ard,2013-12-31,-2.3815547578732179,-0.10141499982169749
profit_ttm_to_mkt_cap_ard,2014-01-31,-4.0463904687238132,-0.20930186106359117
profit_ttm_to_mkt_cap_ard,2014-02-28,-0.21951648541700144,-0.012015315645092244
profit_ttm_to_mkt_cap_ard,2014-03-31,-2.4962025898229578,-0.12307668553370196
profit_ttm_to_mkt_cap_ard,2014-04-30,-1.7580718469500329,-0.072533362966553855
profit_ttm_to_mkt_cap_ard,2014-05-31,-1.7469335262913905,-0.060773661149170106
profit_ttm_to_mkt_cap_ard,2014-06-30,-3.2646645921040025,-0.11283408640527334
profit_ttm_to_mkt_cap_ard,2014-07-31,2.2393040514324953,0.12251439679280383
profit_ttm_to_mkt_cap_ard,2014-08-31,-5.5065468247752314,-0.25589250407015579
profit_ttm_to_mkt_cap_ard,2014-09-30,-4.3448927413710363,-0.30308310303450448
profit_ttm_to_mkt_cap_ard,2014-10-31,-1.522341244342196,-0.059500866926549621
profit_ttm_to_mkt_cap_ard,2014-11-30,-5.4161898559841815,-0.40306185800624994
profit_ttm_to_mkt_cap_ard,2014-12-31,-3.2964820787742473,-0.36879276403648531
profit_ttm_to_mkt_cap_ard,2015-01-31,-3.7380260052738472,-0.31821715483602253
profit_ttm_to_mkt_cap_ard,2015-02-28,-3.8467833442999151,-0.24484395510905935
profit_ttm_to_mkt_cap_ard,2015-03-31,-3.196574332952741,-0.28582574167983521
profit_ttm_to_mkt_cap_ard,2015-04-30,-1.173122725652771,-0.13951836428733055
profit_ttm_to_mkt_cap_ard,2015-05-31,-4.8486048592530011,-0.55231563232369829
profit_ttm_to_mkt_cap_ard,2015-06-30,-0.16667353396330881,-0.019617137572696567
profit_ttm_to_mkt_cap_ard,2015-07-31,-3.1060394922459778,-0.24939063579578152
profit_ttm_to_mkt_cap_ard,2015-08-31,-2.4124628432120794,-0.14328346482243695
profit_ttm_to_mkt_cap_ard,2015-09-30,-2.3518437146859665,-0.13554164403893554
profit_ttm_to_mkt_cap_ard,2015-10-31,-1.0137457368226064,-0.066157654678659264
profit_ttm_to_mkt_cap_ard,2015-11-30,-1.2221384817190875,-0.088825698430007871
profit_ttm_to_mkt_cap_ard,2015-12-31,-1.3828154560214829,-0.10308469219014138
profit_ttm_to_mkt_cap_ard,2016-01-31,-3.4251391196398102,-0.17914021958670867
profit_ttm_to_mkt_cap_ard,2016-02-29,-2.2906245961925009,-0.089935121211149063
profit_ttm_to_mkt_cap_ard,2016-03-31,0.41611060088856294,0.024238540924481831
profit_ttm_to_mkt_cap_ard,2016-04-30,-1.082501780084169,-0.034163524649325989
profit_ttm_to_mkt_cap_ard,2016-05-31,-0.96113946485706958,-0.031495713467459642
profit_ttm_to_mkt_cap_ard,2016-06-30,-1.332328591413412,-0.043133528715580814
profit_ttm_to_mkt_cap_ard,2016-07-31,-0.23177303937380153,-0.011520209644860611
profit_ttm_to_mkt_cap_ard,2016-08-31,-3.8907843300127949,-0.12372113764617838
profit_ttm_to_mkt_cap_ard,2016-09-30,-0.895905231346107,-0.021624784139250737
profit_ttm_to_mkt_cap_ard,2016-10-31,-3.2504840511626383,-0.078133294089601069
profit_ttm_to_mkt_cap_ard,2016-11-30,-2.9197865602927706,-0.11229326634854644
profit_ttm_to_mkt_cap_ard,2016-12-31,-2.5361829001503464,-0.069895994792791585
bps_to_mkt_close,2010-01-31,0.25451708850032856,0.0091181551546090159
bps_to_mkt_close,2010-02-28,0.66849044508532218,0.024887513278660074
bps_to_mkt_close,2010-03-31,4.2917128059461485,0.18338358089708268
bps_to_mkt_close,2010-04-30,-0.18577352528676347,-0.0088354130651909415
bps_to_mkt_close,2010-05-31,0.23592952071626067,0.0099920615943577713
bps_to_mkt_close,2010-06-30,-1.8057399082368728,-0.069638115965721031
bps_to_mkt_close,2010-07-31,-2.917223823294445,-0.12472504638960814
bps_to_mkt_close,2010-08-31,0.68746965923333048,0.038670418345813605
bps_to_mkt_close,2010-09-30,-4.3232941214320944,-0.25478352351754863
bps_to_mkt_close,2010-10-31,-2.7538159130629443,-0.18002090938469059
bps_to_mkt_close,2010-11-30,0.42063324314803019,0.029575012295767266
bps_to_mkt_close,2010-12-31,-3.2397038246630738,-0.17586312256269629
bps_to_mkt_close,2011-01-31,-3.3122630927207806,-0.1611856473669423
bps_to_mkt_close,2011-02-28,-1.7261179944769505,-0.067561566006636278
bps_to_mkt_close,2011-03-31,-0.90746421216843509,-0.035082474171944829
bps_to_mkt_close,2011-04-30,-2.6550232117004762,-0.11528171260604712
bps_to_mkt_close,2011-05-31,-3.3268490084887063,-0.090836846823101669
bps_to_mkt_close,2011-06-30,-3.401213925426128,-0.12955441827233094
bps_to_mkt_close,2011-07-31,2.1156087339894869,0.10370970957150341
bps_to_mkt_close,2011-08-31,-0.1314336793369516,-0.0086302795054022403
bps_to_mkt_close,2011-09-30,-0.84083348783353773,-0.036898360253750963
bps_to_mkt_close,2011-10-31,-1.1778715409172897,-0.060880779079504649
bps_to_mkt_close,2011-11-30,-2.3699604113610255,-0.10367543920817759
bps_to_mkt_close,2011-12-31,-3.4313740124950427,-0.18187313657441309
bps_to_mkt_close,2012-01-31,-3.8762437264999847,-0.17217635831946573
bps_to_mkt_close,2012-02-29,0.24632830782548568,0.010927620066507805
bps_to_mkt_close,2012-03-31,-0.2247754916327262,-0.010932350726896035
bps_to_mkt_close,2012-04-30,-3.0717493760803465,-0.15619550108805288
bps_to_mkt_close,2012-05-31,-2.795679626736292,-0.1673437046990221
bps_to_mkt_close,2012-06-30,-1.6737083976703435,-0.083602049930278949
bps_to_mkt_close,2012-07-31,-4.3340063193606477,-0.18842587674414452
bps_to_mkt_close,2012-08-31,-0.97036424978537517,-0.072509782326684771
bps_to_mkt_close,2012-09-30,-4.7466571665433595,-0.23020891645123867
bps_to_mkt_close,2012-10-31,-1.7478953580516381,-0.1119336045417407
bps_to_mkt_close,2012-11-30,-2.6703773207599557,-0.10317042343212082
bps_to_mkt_close,2012-12-31,-2.403986666802616,-0.13666938650351187
bps_to_mkt_close,2013-01-31,-1.8582458626983518,-0.1090950332113049
bps_to_mkt_close,2013-02-28,-2.2479074773315681,-0.11596086833434673
bps_to_mkt_close,2013-03-31,-4.2131085832279638,-0.2609912032151836
bps_to_mkt_close,2013-04-30,-5.362367569670722,-0.26179208894218065
bps_to_mkt_close,2013-05-31,-3.5894134797172388,-0.23989059020667139
bps_to_mkt_close,2013-06-30,-6.8035749817511082,-0.30176670566893338
bps_to_mkt_close,2013-07-31,-1.3115709267384172,-0.068994229973869989
bps_to_mkt_close,2013-08-31,-1.2552064560384877,-0.10128404281327458
bps_to_mkt_close,2013-09-30,-4.4775931562868179,-0.3481934098721694
bps_to_mkt_close,2013-10-31,-0.59433121829089586,-0.044060529729136454
bps_to_mkt_close,2013-11-30,-0.58481292048897171,-0.029755491096739559
bps_to_mkt_close,2013-12-31,-2.5283562180016221,-0.11737274790381655
bps_to_mkt_close,2014-01-31,-4.0111746471635055,-0.23602723039026308
bps_to_mkt_close,2014-02-28,-2.3302849375649957,-0.13763832199063156
bps_to_mkt_close,2014-03-31,0.89118362272994323,0.044654541982017244
bps_to_mkt_close,2014-04-30,-1.1555959958884761,-0.047517341077178761
bps_to_mkt_close,2014-05-31,0.13282596649575601,0.0046066008393954479
bps_to_mkt_close,2014-06-30,-2.6698598157767131,-0.094860541836355658
bps_to_mkt_close,2014-07-31,2.0160518640206195,0.11584779061212254
bps_to_mkt_close,2014-08-31,-3.6830850864598639,-0.21971097133683362
bps_to_mkt_close,2014-09-30,-3.8368452852047468,-0.28703121558462286
bps_to_mkt_close,2014-10-31,0.48867388561777925,0.022108309862262008
bps_to_mkt_close,2014-11-30,-3.2262310413660495,-0.30346367496465376
bps_to_mkt_close,2014-12-31,-4.684030748234659,-0.59121492455022684
bps_to_mkt_close,2015-01-31,-3.7852147638595723,-0.34014636064123793
bps_to_mkt_close,2015-02-28,-1.507608962889684,-0.11053870713826403
bps_to_mkt_close,2015-03-31,-3.4056812140004564,-0.33403201526430226
bps_to_mkt_close,2015-04-30,-5.8591439079045449,-0.7065077078311367
bps_to_mkt_close,2015-05-31,-2.726731854484417,-0.36482265478739245
bps_to_mkt_close,2015-06-30,-1.470277739183693,-0.20075156744366132
bps_to_mkt_close,2015-07-31,-3.0159485338449854,-0.26797833863268994
bps_to_mkt_close,2015-08-31,-3.1730183202617193,-0.20106693420874974
bps_to_mkt_close,2015-09-30,-2.5389223033261272,-0.15764636850617619
bps_to_mkt_close,2015-10-31,-2.2213459262075634,-0.15904500973414648
bps_to_mkt_close,2015-11-30,-2.4687083469216806,-0.19720961318200797
bps_to_mkt_close,2015-12-31,1.4908822733320461,0.13171101728002188
bps_to_mkt_close,2016-01-31,-4.098206134591921,-0.21357029344720696
bps_to_mkt_close,2016-02-29,-1.4740792412501063,-0.057773168921135959
bps_to_mkt_close,2016-03-31,1.0341875707247152,0.059506667753157556
bps_to_mkt_close,2016-04-30,-0.74442640391110537,-0.025828684441738036
bps_to_mkt_close,2016-05-31,-0.12949892812927716,-0.0045771018065103621
bps_to_mkt_close,2016-06-30,1.2335027669125216,0.04214223839171042
bps_to_mkt_close,2016-07-31,0.17281142020825244,0.00909312374653716
bps_to_mkt_close,2016-08-31,-0.13892290555869,-0.0053065993945058641
bps_to_mkt_close,2016-09-30,-1.7745989849121746,-0.046474674263597075
bps_to_mkt_close,2016-10-31,1.4159118844822651,0.041983110748474495
bps_to_mkt_close,2016-11-30,-0.7667722575975735,-0.037394391550885857
bps_to_mkt_close,2016-12-31,-0.49823128609434769,-0.016341721137638546
or_ttm_to_mkt_cap_ard,2010-01-31,1.0412884136605896,0.066328946843502115
or_ttm_to_mkt_cap_ard,2010-02-28,-0.56953767004752065,-0.03664135609550255
or_ttm_to_mkt_cap_ard,2010-03-31,-1.3151627954001137,-0.084923875867805559
or_ttm_to_mkt_cap_ard,2010-04-30,0.06071946896556249,0.0041088640653240372
or_ttm_to_mkt_cap_ard,2010-05-31,-2.5559109613992588,-0.13953442360979545
or_ttm_to_mkt_cap_ard,2010-06-30,-2.2222165623470667,-0.10024182751837314
or_ttm_to_mkt_cap_ard,2010-07-31,-1.8311071505194509,-0.09508229139858064
or_ttm_to_mkt_cap_ard,2010-08-31,-1.8686473790284046,-0.1238571116014191
or_ttm_to_mkt_cap_ard,2010-09-30,-2.0711944584478359,-0.16623815519388127
or_ttm_to_mkt_cap_ard,2010-10-31,-3.3495152651601039,-0.29170541920392296
or_ttm_to_mkt_cap_ard,2010-11-30,-3.4196110915890481,-0.30166708843818002
or_ttm_to_mkt_cap_ard,2010-12-31,-2.4684385640184887,-0.17489154601708021
or_ttm_to_mkt_cap_ard,2011-01-31,0.41412951538867693,0.028236588114607167
or_ttm_to_mkt_cap_ard,2011-02-28,-2.5887720430683991,-0.13880104964821435
or_ttm_to_mkt_cap_ard,2011-03-31,-0.64832675632568881,-0.037264853037442071
or_ttm_to_mkt_cap_ard,2011-04-30,-2.9496051631156859,-0.20033513485026538
or_ttm_to_mkt_cap_ard,2011-05-31,-1.666644789139218,-0.072560111341987227
or_ttm_to_mkt_cap_ard,2011-06-30,-3.6878133991435984,-0.1852954953817304
or_ttm_to_mkt_cap_ard,2011-07-31,-3.00336097448676,-0.17734066226921072
or_ttm_to_mkt_cap_ard,2011-08-31,-3.7685417565470329,-0.27239574547104989
or_ttm_to_mkt_cap_ard,2011-09-30,-1.9672497439355849,-0.082777454350140264
or_ttm_to_mkt_cap_ard,2011-10-31,-0.76860382046590991,-0.042083754540710901
or_ttm_to_mkt_cap_ard,2011-11-30,-2.6764632374824262,-0.1234786353820852
or_ttm_to_mkt_cap_ard,2011-12-31,-1.6530574004912504,-0.091525176146864035
or_ttm_to_mkt_cap_ard,2012-01-31,-1.7805187864144167,-0.086700543422105592
or_ttm_to_mkt_cap_ard,2012-02-29,-2.6359058532956001,-0.1209348752972333
or_ttm_to_mkt_cap_ard,2012-03-31,-0.94562357962908328,-0.049050599334669084
or_ttm_to_mkt_cap_ard,2012-04-30,-2.551274234698039,-0.14044306104491483
or_ttm_to_mkt_cap_ard,2012-05-31,-5.1126937647727946,-0.30560389141357153
or_ttm_to_mkt_cap_ard,2012-06-30,-2.8466131305249514,-0.14142558523181395
or_ttm_to_mkt_cap_ard,2012-07-31,-3.2027339731491091,-0.14994571970513912
or_ttm_to_mkt_cap_ard,2012-08-31,-1.4928903482156386,-0.12056598658647329
or_ttm_to_mkt_cap_ard,2012-09-30,-6.7850816260824827,-0.33349431583863171
or_ttm_to_mkt_cap_ard,2012-10-31,-1.5131281077091951,-0.098311044582721746
or_ttm_to_mkt_cap_ard,2012-11-30,-2.1131492661148559,-0.085111954129676065
or_ttm_to_mkt_cap_ard,2012-12-31,-1.9749662495183677,-0.13442507398403436
or_ttm_to_mkt_cap_ard,2013-01-31,-4.8055051753822982,-0.30164016452520803
or_ttm_to_mkt_cap_ard,2013-02-28,-4.8903174655490131,-0.254196970823998
or_ttm_to_mkt_cap_ard,2013-03-31,-5.9710539862033016,-0.35699781679665282
or_ttm_to_mkt_cap_ard,2013-04-30,-6.7354572037252138,-0.31373196338300058
or_ttm_to_mkt_cap_ard,2013-05-31,-3.6942503408521987,-0.230737739378962
or_ttm_to_mkt_cap_ard,2013-06-30,-6.9848188789464629,-0.31018819072446485
or_ttm_to_mkt_cap_ard,2013-07-31,-3.2323559740763161,-0.15930707610705624
or_ttm_to_mkt_cap_ard,2013-08-31,-1.4384502244273625,-0.1097984216984387
or_ttm_to_mkt_cap_ard,2013-09-30,-5.6109889300365854,-0.40867530169503546
or_ttm_to_mkt_cap_ard,2013-10-31,0.16610386960875093,0.012462328353741014
or_ttm_to_mkt_cap_ard,2013-11-30,-2.1029288888458297,-0.10203433202841775
or_ttm_to_mkt_cap_ard,2013-12-31,-2.6857017960730176,-0.12558264121218493
or_ttm_to_mkt_cap_ard,2014-01-31,-4.9380000998712772,-0.28346208750139423
or_ttm_to_mkt_cap_ard,2014-02-28,-1.0761964830531261,-0.067809833251327709
or_ttm_to_mkt_cap_ard,2014-03-31,-0.97825772417874568,-0.053738118199007916
or_ttm_to_mkt_cap_ard,2014-04-30,-2.3401097531048074,-0.099855847473693221
or_ttm_to_mkt_cap_ard,2014-05-31,-1.0181644014719842,-0.036402837908797704
or_ttm_to_mkt_cap_ard,2014-06-30,-2.6183564896945848,-0.094631537227600301
or_ttm_to_mkt_cap_ard,2014-07-31,2.0215847488168817,0.11247994109450583
or_ttm_to_mkt_cap_ard,2014-08-31,-5.2930175987231598,-0.28406284259717401
or_ttm_to_mkt_cap_ard,2014-09-30,-4.6518427090486059,-0.35389294572518726
or_ttm_to_mkt_cap_ard,2014-10-31,-1.5986759764413609,-0.070864649181539993
or_ttm_to_mkt_cap_ard,2014-11-30,-5.0990788584898388,-0.4226082666495759
or_ttm_to_mkt_cap_ard,2014-12-31,-5.2665685757075078,-0.58969396370641414
or_ttm_to_mkt_cap_ard,2015-01-31,-2.56474445502471,-0.22328858421112152
or_ttm_to_mkt_cap_ard,2015-02-28,-1.8604007069408506,-0.12710444560343023
or_ttm_to_mkt_cap_ard,2015-03-31,-3.5207837546626548,-0.38785200894784183
or_ttm_to_mkt_cap_ard,2015-04-30,-5.1227625193415536,-0.72162824943104431
or_ttm_to_mkt_cap_ard,2015-05-31,-3.9505544145439253,-0.53993741406524787
or_ttm_to_mkt_cap_ard,2015-06-30,-2.7242320567905063,-0.41131165349234533
or_ttm_to_mkt_cap_ard,2015-07-31,-4.6677465427369738,-0.40886003430925644
or_ttm_to_mkt_cap_ard,2015-08-31,-4.5107621510188549,-0.26225224094585387
or_ttm_to_mkt_cap_ard,2015-09-30,-2.8158076185137335,-0.1607389438220613
or_ttm_to_mkt_cap_ard,2015-10-31,-0.74292882441144625,-0.050194496720614656
or_ttm_to_mkt_cap_ard,2015-11-30,-2.6955801632677678,-0.20354998516535722
or_ttm_to_mkt_cap_ard,2015-12-31,-0.92694393993824209,-0.072136292780965158
or_ttm_to_mkt_cap_ard,2016-01-31,-3.7905245008911455,-0.19513754142004436
or_ttm_to_mkt_cap_ard,2016-02-29,-3.5306990954539064,-0.12789069570469813
or_ttm_to_mkt_cap_ard,2016-03-31,2.2219061836950007,0.11965730350636937
or_ttm_to_mkt_cap_ard,2016-04-30,-1.6494668020340104,-0.052230191154918969
or_ttm_to_mkt_cap_ard,2016-05-31,-1.807117146974627,-0.056860283234316147
or_ttm_to_mkt_cap_ard,2016-06-30,-1.9610911174023049,-0.061644861673551446
or_ttm_to_mkt_cap_ard,2016-07-31,-0.33187988845693289,-0.015749777941749605
or_ttm_to_mkt_cap_ard,2016-08-31,0.075336426938402146,0.0026813122998097724
or_ttm_to_mkt_cap_ard,2016-09-30,0.89920461723199618,0.023995006105251831
or_ttm_to_mkt_cap_ard,2016-10-31,-2.4323772762813118,-0.065395670892715807
or_ttm_to_mkt_cap_ard,2016-11-30,-3.1636075218231663,-0.13165912280448158
or_ttm_to_mkt_cap_ard,2016-12-31,-0.69161832337240936,-0.020776318597702056
fcff_to_mkt_cap_ard,2010-01-31,0.84943798479312727,0.027873261943756538
fcff_to_mkt_cap_ard,2010-02-28,3.3857910478979738,0.11085702016606203
fcff_to_mkt_cap_ard,2010-03-31,0.42597811072893416,0.041687461080345538
fcff_to_mkt_cap_ard,2010-04-30,2.2144248999561178,0.2163020980067219
fcff_to_mkt_cap_ard,2010-05-31,2.6729150974630733,0.21825690019984043
fcff_to_mkt_cap_ard,2010-06-30,0.73092553994041243,0.035582417041179988
fcff_to_mkt_cap_ard,2010-07-31,1.5957927865932868,0.086468841166553401
fcff_to_mkt_cap_ard,2010-08-31,0.17937690483348831,0.012379446954899483
fcff_to_mkt_cap_ard,2010-09-30,2.5594826821826819,0.14800813926123921
fcff_to_mkt_cap_ard,2010-10-31,-0.4322493080327946,-0.028422428329066992
fcff_to_mkt_cap_ard,2010-11-30,-1.3220285378015619,-0.089528548745323053
fcff_to_mkt_cap_ard,2010-12-31,0.70857815794618639,0.032137237984329478
fcff_to_mkt_cap_ard,2011-01-31,2.0716510992728474,0.079793430964837375
fcff_to_mkt_cap_ard,2011-02-28,1.2693724605242978,0.040019884427094803
fcff_to_mkt_cap_ard,2011-03-31,-1.3627002798919472,-0.094707656452253555
fcff_to_mkt_cap_ard,2011-04-30,0.71557178661833942,0.056355329227992426
fcff_to_mkt_cap_ard,2011-05-31,0.7446291462717175,0.036696361913319285
fcff_to_mkt_cap_ard,2011-06-30,0.34118329818172588,0.016144711019294957
fcff_to_mkt_cap_ard,2011-07-31,0.74131321882678269,0.044565119824274316
fcff_to_mkt_cap_ard,2011-08-31,1.0138383373131596,0.071679788945831491
fcff_to_mkt_cap_ard,2011-09-30,-0.54735329155193935,-0.017714577329007081
fcff_to_mkt_cap_ard,2011-10-31,1.0812992950218039,0.042141747707695645
